x,y,z,nx,ny,nz
19.0818 , 9.259 , -1.4646 , -0.173344,0.17615,0.968981
22.5121 , 11.0072 , -1.50735 , -0.139781,0.263133,0.95458
25.0687 , 12.3565 , -1.33536 , -0.523964,0.4867,0.698989
46.7726 , 23.4032 , -1.66789 , 0.158405,0.92816,-0.336788
46.737 , 23.582 , -0.782424 , 0.158405,0.92816,-0.336788
46.7503 , 23.7854 , 0.102664 , 0.156489,0.95298,-0.259502
46.6782 , 23.9454 , 0.990975 , 0.156489,0.95298,-0.259502
46.6889 , 24.1494 , 1.88088 , -0.231649,-0.972086,0.0372524
24.8891 , 12.9951 , 1.95508 , -0.590542,0.421275,-0.688322
24.5711 , 12.9341 , 2.41091 , 0.938274,-0.19142,0.288099
24.0107 , 12.7414 , 2.83844 , -0.792065,0.452351,-0.409891
24.1312 , 12.9085 , 3.3121 , 0.80615,0.193372,0.559223
23.5418 , 12.6949 , 3.71134 , -0.927714,0.369211,-0.0550517
23.4988 , 12.7744 , 4.16457 , -0.825775,0.563856,0.0127245
23.2058 , 12.7158 , 4.5809 , -0.937958,0.306237,0.162646
44.9227 , 24.7973 , 8.869 , 0.113747,-0.979911,0.163819
48.6753 , 27.0861 , 10.5154 , 0.112691,-0.978036,0.175347
4.96285 , 3.40163 , 4.73023 , -0.0858866,-0.831577,0.548729
4.68743 , 3.24167 , 4.64325 , -0.449256,-0.304754,0.839818
4.1349 , 2.88041 , 4.29318 , -0.427089,0.04312,0.903181
4.08906 , 2.87622 , 4.38035 , -0.427089,0.04312,0.903181
4.00341 , 2.8436 , 4.42985 , -0.00162771,0.164462,0.986382
4.35533 , 3.13199 , 4.91845 , 0.900288,-0.00544682,-0.43526
4.40873 , 3.20618 , 5.12718 , -0.968624,-0.180241,0.171114
4.47507 , 3.29154 , 5.35964 , -0.505381,-0.849613,0.150823
4.43953 , 3.30211 , 5.48977 , -0.778614,-0.4488,-0.438565
4.32008 , 3.24863 , 5.52492 , 0.755795,0.451201,0.474543
4.27599 , 3.25335 , 5.647 , -0.78365,0.03367,0.620289
4.67275 , 3.60842 , 6.33336 , 0.549242,-0.312299,-0.775115
5.30181 , 4.1635 , 7.37505 , 0.58621,0.118798,-0.801402
4.65566 , 3.69106 , 6.74185 , 0.0498103,0.0177755,0.998601
4.37554 , 3.5098 , 6.57186 , -0.922595,-0.385056,-0.0234468
4.36579 , 3.55175 , 6.78276 , -0.0886584,-0.134295,-0.986967
3.28719 , 2.68125 , 5.35008 , 0.249163,0.334214,0.908966
3.23686 , 2.67749 , 5.44914 , -0.419504,-0.397664,0.816014
3.18017 , 2.66835 , 5.54001 , -0.308331,-0.626337,0.715985
2.70071 , 2.27884 , 4.89278 , -0.0452136,0.616118,-0.786355
2.53798 , 2.1665 , 4.76469 , -0.227601,0.388352,0.892962
2.44978 , 2.12032 , 4.76094 , 0.732954,-0.0984276,-0.67312
2.55895 , 2.26317 , 5.14951 , -0.114694,0.92571,0.360425
2.44915 , 2.19863 , 5.11243 , 0.419604,0.830932,0.365357
2.45784 , 2.2499 , 5.32445 , 0.293757,0.692562,0.658836
2.38532 , 2.22245 , 5.36893 , 0.123975,0.837067,0.532869
2.32649 , 2.20997 , 5.4462 , -0.579608,-0.806234,-0.118499
2.31706 , 2.25095 , 5.65282 , -0.735856,-0.542759,-0.404881
2.31208 , 2.29976 , 5.8873 , -0.209258,0.685787,0.697071
2.17147 , 2.20043 , 5.76224 , -0.106202,0.343687,0.93306
2.06648 , 2.13718 , 5.72193 , 0.720635,-0.310908,0.619695
2.01625 , 2.14024 , 5.84897 , 0.720635,-0.310908,0.619695
2.11008 , 2.32717 , 6.47231 , -0.790613,-0.472987,0.388863
2.1844 , 2.5047 , 7.103 , 0.732858,-0.536207,0.41881
1.42503 , 1.56005 , 4.5997 , 0.297749,0.0261318,0.954286
1.36167 , 1.52845 , 4.60469 , 0.263539,0.0384606,0.963882
1.30549 , 1.50685 , 4.63611 , -0.41631,-0.112042,-0.902293
1.79856 , 2.36118 , 7.34339 , 0.785239,0.494247,-0.372987
1.79242 , 2.48008 , 7.89416 , -0.569855,0.817342,-0.0849559
1.36576 , 1.86098 , 6.09146 , -0.84577,-0.398631,0.354637
1.04497 , 1.3565 , 4.56257 , -0.876164,0.0129072,-0.481841
0.984596 , 1.32461 , 4.55962 , 0.0560637,-0.455279,0.888582
0.926019 , 1.29606 , 4.56479 , -0.0937168,0.286573,0.953464
0.867027 , 1.26438 , 4.55943 , -0.174252,-0.225278,0.958586
0.806162 , 1.22582 , 4.52372 , -0.083153,-0.594469,0.799808
0.752954 , 1.20945 , 4.57372 , -0.185707,0.879087,-0.438998
0.693971 , 1.17502 , 4.5551 , 0.261798,-0.858269,0.441403
0.636532 , 1.14302 , 4.545 , -0.318372,0.935573,-0.152783
0.590981 , 1.22962 , 5.0399 , -0.309629,-0.830249,-0.463484
0.531757 , 1.37218 , 5.81871 , 0.0234036,0.958843,0.28297
0.455158 , 1.32487 , 5.77774 , 0.544287,0.25563,-0.799002
0.380133 , 1.28095 , 5.75504 , 0.139549,-0.270197,-0.952638
0.304011 , 1.2502 , 5.78941 , -0.12412,0.194946,-0.972929
0.230401 , 1.20639 , 5.76381 , 0.633293,-0.2207,0.741776
0.0238698 , 1.49791 , 7.55107 , -0.275485,-0.292135,0.915841
2.91013 , 0.819317 , -1.78842 , 0.41663,-0.887909,0.195034
2.52025 , 0.825286 , -0.918182 , -0.129555,0.160248,0.978538
2.59112 , 0.858194 , -0.92311 , -0.0930494,0.154002,0.983679
2.65534 , 0.88931 , -0.919289 , -0.0206921,0.182747,0.982942
2.74178 , 0.927046 , -0.932986 , -0.0504093,0.19478,0.979551
2.81532 , 0.961711 , -0.931328 , -0.0875635,0.177735,0.980175
2.89538 , 1.00017 , -0.933947 , -0.0782579,0.155599,0.984716
2.96858 , 1.03585 , -0.927814 , -0.0416543,0.182852,0.982258
3.07368 , 1.08227 , -0.943215 , -0.0308562,0.193886,0.980539
3.16372 , 1.12499 , -0.94379 , -0.0654007,0.175254,0.982349
3.25356 , 1.16835 , -0.941544 , -0.0723477,0.178635,0.981252
3.36012 , 1.21744 , -0.947366 , -0.0544642,0.187674,0.98072
3.46763 , 1.26805 , -0.94986 , -0.05582,0.19831,0.978549
3.58346 , 1.3225 , -0.954249 , -0.121277,0.18891,0.974477
3.70828 , 1.37979 , -0.959534 , 0.597865,-0.227215,-0.76872
3.75168 , 1.41152 , -0.911763 , 0.910239,0.00848982,-0.413996
3.76915 , 1.43301 , -0.84809 , 0.990237,0.0312877,-0.135834
3.75201 , 1.4438 , -0.765872 , 0.997201,0.0719783,0.0202535
3.74179 , 1.45496 , -0.688775 , 0.994252,0.0908202,0.0566937
3.73914 , 1.46947 , -0.616904 , 0.976139,0.171589,-0.133076
3.73437 , 1.48335 , -0.545564 , -0.97738,-0.211431,0.00497693
3.72842 , 1.49638 , -0.474634 , -0.979136,-0.195969,0.0537425
3.7213 , 1.50856 , -0.404114 , 0.986787,0.135377,0.0890182
3.78235 , 1.54595 , -0.363707 , -0.973633,-0.158579,-0.163985
3.67729 , 1.52015 , -0.253874 , 0.992757,0.0301585,0.116294
3.70141 , 1.54343 , -0.19895 , 0.886993,-0.00660499,-0.461735
3.7339 , 1.5704 , -0.146602 , -0.878365,0.0299881,0.47705
3.7651 , 1.59686 , -0.0932051 , -0.671018,0.0674549,0.738366
3.86629 , 1.65182 , -0.0619998 , -0.435616,0.131246,0.890513
3.98494 , 1.71464 , -0.03281 , -0.301452,0.134538,0.943942
4.26408 , 1.84456 , -0.0456738 , -0.0919044,0.184542,0.978518
5.14921 , 2.28622 , 0.055791 , -0.994083,-0.103355,0.0334246
11.6279 , 5.10918 , -1.10366 , -0.0528061,0.18919,0.98052
13.2182 , 5.84904 , -1.16914 , -0.058459,0.190947,0.979858
14.9707 , 6.67446 , -1.20063 , -0.0779719,0.189986,0.978686
22.9096 , 10.4521 , -1.16489 , -0.272301,0.358396,0.892975
49.4385 , 23.0813 , -1.01184 , 0.34888,0.921825,-0.168881
49.4131 , 23.2718 , -0.0880714 , -0.34888,-0.921825,0.168881
49.3898 , 23.4632 , 0.837101 , 0.34888,0.921825,-0.168881
24.0122 , 11.5342 , 1.38773 , -0.447263,0.0636044,-0.892138
23.8121 , 11.5355 , 1.8286 , 0.539213,0.422166,0.728715
22.8685 , 11.1746 , 2.22423 , -0.739427,0.441806,-0.507991
23.097 , 11.3808 , 2.6706 , -0.424558,0.855496,-0.296441
22.7899 , 11.3241 , 3.07919 , -0.968193,-0.176599,0.17724
23.4735 , 11.7605 , 3.58846 , -0.801135,-0.299181,0.518336
23.1709 , 11.7062 , 3.99869 , -0.894205,-0.121927,0.430733
23.1619 , 11.7998 , 4.44447 , -0.924349,-0.208933,0.31926
24.053 , 12.3544 , 5.04675 , -0.951212,-0.300946,0.0680311
23.841 , 12.3484 , 5.47892 , 0.939855,0.329425,-0.0902887
48.8458 , 25.4769 , 11.215 , 0.113747,-0.979911,0.163819
4.99072 , 3.18681 , 4.51316 , 0.633419,-0.0153303,0.773657
4.98175 , 3.21279 , 4.64796 , 0.484916,0.125216,0.865551
4.84722 , 3.15524 , 4.68095 , 0.22568,-0.0374239,0.973482
5.0366 , 3.31357 , 4.99172 , -0.596925,-0.620519,0.508564
4.12244 , 2.73249 , 4.32011 , -0.656297,0.117553,0.745289
4.21278 , 2.82289 , 4.53462 , 0.815501,-0.0479186,-0.576768
3.91219 , 2.64526 , 4.37791 , 0.103647,0.0203197,0.994407
3.87752 , 2.64941 , 4.47306 , -0.105262,0.28958,0.951348
4.42815 , 3.06811 , 5.189 , 0.984781,-0.0977718,-0.143692
4.24455 , 2.97199 , 5.14965 , -0.867845,-0.0620165,-0.49295
4.55803 , 3.23399 , 5.66776 , 0.793259,0.458141,0.401057
4.44038 , 3.1878 , 5.70982 , -0.783648,0.0336722,0.620291
4.27799 , 3.10683 , 5.69288 , -0.78365,0.0336702,0.620289
4.63738 , 3.41805 , 6.33599 , -0.962944,0.0765645,-0.258605
4.47315 , 3.33827 , 6.32759 , 0.725095,-0.591583,0.352516
4.56145 , 3.4539 , 6.66134 , -0.496115,-0.161866,-0.853035
4.46302 , 3.42554 , 6.74645 , 0.248545,0.0469566,0.967481
4.40453 , 3.42896 , 6.89067 , -0.529975,-0.812827,-0.24174
2.79282 , 2.16575 , 4.61466 , 0.636899,0.520406,0.568804
2.74517 , 2.15887 , 4.68667 , 0.74746,0.391432,0.536735
2.80824 , 2.24582 , 4.94823 , 0.589391,0.266388,-0.762664
2.68654 , 2.178 , 4.90144 , 0.595027,-0.176137,-0.784167
2.56233 , 2.10629 , 4.84301 , 0.679551,0.0566928,-0.731434
2.67964 , 2.24896 , 5.24045 , 0.263697,0.855302,0.446008
2.62042 , 2.2366 , 5.31274 , 0.0974104,0.880017,0.464845
2.53955 , 2.20496 , 5.34223 , 0.113599,0.796197,0.594278
2.45091 , 2.16511 , 5.35326 , -0.296579,-0.712358,-0.636072
2.41077 , 2.17266 , 5.47345 , 0.449082,0.861548,0.236771
2.46642 , 2.27818 , 5.83593 , 0.307675,0.950892,0.0337667
2.32752 , 2.18909 , 5.73192 , -0.127173,0.80829,-0.574886
2.27428 , 2.18868 , 5.84368 , -0.466191,-0.853291,0.233582
2.16552 , 2.12766 , 5.80454 , 0.186912,-0.473383,0.860797
2.04387 , 2.0515 , 5.7176 , -0.11502,-0.30749,0.944574
2.14684 , 2.23692 , 6.3395 , 0.789624,-0.164341,0.591173
2.10104 , 2.25497 , 6.52381 , -0.790613,-0.472987,0.388863
2.10395 , 2.34057 , 6.90968 , 0.789277,-0.595636,0.1492
1.40594 , 1.50219 , 4.59182 , 0.310006,-0.00964788,0.950686
1.34899 , 1.48187 , 4.62341 , -0.433644,-0.0772288,-0.897769
1.79029 , 2.19802 , 6.93691 , 0.702615,0.191348,0.68536
1.80546 , 2.33556 , 7.53214 , 0.858184,-0.508726,0.06869
1.60062 , 2.13058 , 7.03874 , 0.454766,0.00645537,0.890588
1.34954 , 1.81623 , 6.15021 , 0.977216,0.211409,0.0188536
1.00803 , 1.28093 , 4.44285 , 0.861763,-0.49174,-0.124723
0.965045 , 1.28394 , 4.55296 , 0.155732,0.152578,0.975944
0.922876 , 1.29871 , 4.71064 , -0.70089,-0.513211,-0.495347
0.845097 , 1.22503 , 4.54109 , -0.347858,0.816844,-0.460174
0.789404 , 1.20529 , 4.57192 , -0.00566789,-0.120087,0.992747
0.725238 , 1.15602 , 4.48566 , 0.361843,-0.883671,0.296978
0.669453 , 1.13384 , 4.5046 , -0.252433,0.951502,-0.175846
0.629463 , 1.22931 , 5.02865 , 0.248097,0.710535,0.658474
0.566092 , 1.22179 , 5.13458 , 0.624963,0.755427,0.196853
0.49911 , 1.33158 , 5.77652 , 0.0640488,-0.791381,0.607959
0.423522 , 1.28999 , 5.75417 , -0.185877,-0.434913,0.881079
0.346837 , 1.25338 , 5.74953 , -0.338423,0.372952,0.863931
0.270986 , 1.21531 , 5.74385 , -0.310633,0.441601,-0.841722
0.0757153 , 1.52475 , 7.58033 , -0.467553,-0.160274,0.869314
0.0026855 , 1.40399 , 7.18946 , -0.842883,-0.50957,0.17288
2.52333 , 0.760596 , -0.917323 , -0.0745358,0.180163,0.980809
2.58077 , 0.786984 , -0.90893 , -0.0868135,0.176961,0.980382
2.65303 , 0.817756 , -0.912346 , 0.0331497,-0.179038,-0.983284
2.73283 , 0.852024 , -0.920307 , -0.0569874,0.20095,0.977943
2.79853 , 0.882439 , -0.913031 , -0.0643169,0.207828,0.976049
2.87994 , 0.917287 , -0.916276 , -0.0540605,0.201671,0.97796
2.96956 , 0.954618 , -0.923066 , -0.0696071,0.174404,0.982211
3.05179 , 0.991367 , -0.921232 , -0.042586,0.196043,0.97967
3.15083 , 1.03359 , -0.928632 , 0.0658849,-0.185023,-0.980523
3.24201 , 1.07331 , -0.927109 , -0.0852037,0.173889,0.981072
3.34157 , 1.11669 , -0.928357 , -0.0602604,0.187614,0.980393
3.44948 , 1.1638 , -0.931986 , -0.0473565,0.189867,0.980667
3.56668 , 1.21455 , -0.93739 , -0.0819862,0.184318,0.979441
3.68456 , 1.26593 , -0.938976 , 0.444925,-0.180202,-0.877251
3.74519 , 1.2996 , -0.901771 , -0.936947,-0.00927237,0.349349
3.74708 , 1.31626 , -0.829328 , 0.974232,0.00922604,-0.225359
3.75512 , 1.33457 , -0.761838 , 0.996091,0.084916,-0.0243284
3.76196 , 1.35212 , -0.694368 , 0.996541,0.0819418,-0.0138379
3.75106 , 1.36425 , -0.618465 , 0.996639,0.0360834,-0.0735475
3.75553 , 1.38022 , -0.551328 , 0.996768,-0.00998414,0.0797071
3.81142 , 1.41404 , -0.508959 , 0.997794,0.0583959,0.0315906
3.73523 , 1.40272 , -0.406308 , 0.99024,-0.101318,0.095701
3.7625 , 1.42626 , -0.351414 , 0.965477,-0.00185187,0.260481
3.68325 , 1.41271 , -0.253011 , 0.988776,0.0854313,0.122571
3.70839 , 1.43562 , -0.198648 , -0.914188,-0.0324512,0.403989
3.72289 , 1.45461 , -0.14039 , -0.880732,0.0434624,0.471617
3.77271 , 1.48654 , -0.0941384 , -0.776113,0.102876,0.622145
3.84932 , 1.52822 , -0.0549813 , 0.519299,-0.163503,-0.838806
3.95163 , 1.58022 , -0.0214832 , 0.346408,-0.16216,-0.923962
4.09008 , 1.64704 , 0.00508899 , 0.129557,-0.222514,-0.966283
5.168 , 2.12979 , 0.0486279 , -0.993467,-0.0968668,0.0603341
11.1594 , 4.5276 , -1.02201 , -0.0559189,0.186427,0.980876
12.4769 , 5.0995 , -1.05282 , -0.0482327,0.191294,0.980347
14.1702 , 5.83366 , -1.09361 , -0.0755189,0.185799,0.979681
19.2709 , 8.05185 , -1.19124 , -0.140025,0.169581,0.975518
21.6476 , 9.11876 , -1.08091 , -0.673843,0.262726,0.690587
24.3034 , 10.3223 , -0.905305 , -0.431377,0.497217,0.752788
50.4042 , 21.9168 , -0.253305 , -0.34888,-0.921825,0.168881
50.4716 , 22.1477 , 0.676896 , -0.34888,-0.921825,0.168881
25.5131 , 11.3342 , 1.32526 , 0.128937,0.257132,0.957736
24.2623 , 10.8783 , 1.75688 , 0.79561,-0.424001,-0.432697
23.7653 , 10.7509 , 2.18034 , 0.539213,0.422166,0.728715
22.9631 , 10.4822 , 2.56601 , 0.55979,0.518855,0.646085
22.8194 , 10.5093 , 2.9808 , -0.943616,-0.213012,0.253408
24.2878 , 11.2783 , 3.56408 , 0.800733,-0.0671963,0.595241
24.1804 , 11.3277 , 4.0086 , -0.844034,-0.359416,-0.398027
23.4552 , 11.086 , 4.36296 , -0.943173,-0.290467,0.161412
23.864 , 11.3764 , 4.87887 , -0.909563,-0.259074,0.324923
23.7624 , 11.4271 , 5.32087 , -0.931348,-0.219506,0.290531
23.8845 , 11.5862 , 5.80839 , -0.931348,-0.219506,0.290531
23.548 , 11.5233 , 6.2026 , -0.931348,-0.219506,0.290531
25.0558 , 12.3655 , 7.03873 , 0.0345518,0.999265,0.0166218
5.20658 , 3.09578 , 4.44876 , -0.572704,-0.25517,-0.779037
5.10713 , 3.0657 , 4.51423 , -0.729866,-0.375571,-0.571177
4.98548 , 3.0224 , 4.56038 , 0.668219,0.403167,0.625251
4.97001 , 3.04342 , 4.68883 , 0.736299,0.352873,0.577359
4.04141 , 2.49709 , 4.04592 , 0.639829,-0.498093,0.585255
4.00747 , 2.50068 , 4.13417 , -0.368998,-0.924035,0.100004
4.15068 , 2.61859 , 4.38741 , -0.572653,-0.111026,0.812245
4.20811 , 2.68375 , 4.57258 , -0.969599,-0.112753,-0.217175
3.8862 , 2.50313 , 4.39121 , 0.561939,0.285927,0.77619
4.45226 , 2.90575 , 5.10381 , -0.949677,0.20858,0.233682
4.32895 , 2.85764 , 5.12985 , -0.867845,-0.0620165,-0.49295
4.25586 , 2.84132 , 5.20703 , 0.993093,-0.034976,-0.111997
4.43803 , 3.00152 , 5.57903 , 0.993521,0.0967652,0.0596077
4.47435 , 3.06541 , 5.79879 , 0.113043,0.818239,0.563654
4.61821 , 3.20754 , 6.16451 , -0.907325,0.406529,0.107219
4.77978 , 3.36602 , 6.57452 , -0.905771,0.421054,-0.0478865
4.64323 , 3.31477 , 6.61015 , -0.0828481,-0.975049,0.205952
4.62014 , 3.3451 , 6.79976 , -0.481297,-0.115405,-0.868928
3.513 , 2.5622 , 5.42092 , -0.270102,-0.149664,0.951129
3.45704 , 2.5575 , 5.51382 , -0.0799285,-0.153339,0.984936
3.33415 , 2.50103 , 5.50508 , -0.310077,-0.351964,0.883161
2.74146 , 2.07186 , 4.71879 , -0.863759,-0.0717379,-0.498773
2.69194 , 2.06519 , 4.78959 , -0.742762,-0.36908,-0.558645
2.64922 , 2.06531 , 4.87591 , 0.835528,0.492242,0.24411
2.60927 , 2.0685 , 4.97027 , -0.655868,-0.0906878,0.749408
2.69437 , 2.17947 , 5.31316 , -0.393316,-0.60008,-0.696568
2.65374 , 2.18581 , 5.42691 , 0.496624,0.708003,0.502092
2.54969 , 2.1374 , 5.41374 , -0.167983,-0.938533,-0.301557
2.52898 , 2.16388 , 5.57747 , -0.0959422,-0.995238,-0.0172097
2.52043 , 2.20491 , 5.78537 , -0.408435,-0.911876,0.0407725
2.4002 , 2.14095 , 5.73361 , -0.420665,-0.906598,0.0334943
2.39126 , 2.1859 , 5.95992 , 0.47379,0.480214,0.738185
2.33903 , 2.19122 , 6.09041 , 0.653765,-0.573148,0.494057
2.12494 , 2.02472 , 5.75631 , -0.215811,0.579021,-0.786232
2.19914 , 2.16856 , 6.27002 , 0.773554,0.0139398,0.633578
2.11915 , 2.14742 , 6.33596 , 0.836946,-0.0555235,0.544461
2.04764 , 2.1378 , 6.43724 , -0.904827,-0.327842,0.271677
1.45 , 1.47492 , 4.57885 , 0.3544,-0.0297369,0.934621
1.38982 , 1.45351 , 4.6013 , 0.355664,-0.0272817,0.934216
1.83791 , 2.12828 , 6.81971 , -0.0522523,-0.754082,0.654698
1.75826 , 2.11867 , 6.93662 , 0.677254,-0.240832,0.695217
1.7703 , 2.25193 , 7.53278 , 0.663172,0.643883,-0.381598
1.56405 , 2.05093 , 7.01639 , 0.539393,0.0257664,0.84166
1.35904 , 1.82547 , 6.38853 , 0.977216,0.211409,0.0188537
1.00998 , 1.28341 , 4.58891 , -0.318793,0.374075,0.870884
1.19264 , 1.78235 , 6.52906 , 0.688468,-0.59799,-0.41039
0.887981 , 1.23027 , 4.5872 , 0.341028,0.310575,0.887267
0.839075 , 1.2343 , 4.70527 , 0.686973,0.573432,-0.446367
0.890957 , 1.58221 , 6.2169 , 0.564118,0.529806,-0.633306
0.744479 , 1.29479 , 5.18288 , -0.753,-0.414269,0.511247
0.668715 , 1.22877 , 5.02738 , -0.00614117,0.708768,0.705415
0.603805 , 1.20853 , 5.06504 , -0.28943,-0.703556,-0.649029
0.543833 , 1.33097 , 5.75604 , 0.427485,-0.781558,-0.454338
0.465538 , 1.30635 , 5.80223 , -0.794649,-0.400023,0.456635
0.388999 , 1.26175 , 5.74904 , -0.0625985,0.25723,0.96432
0.312105 , 1.22911 , 5.75314 , -0.133656,0.394865,-0.908965
0.234358 , 1.19739 , 5.76572 , 0.400939,0.271322,0.875004
0.0263455 , 1.49129 , 7.55255 , -0.275485,-0.292135,0.915841
2.5677 , 0.717481 , -0.894823 , -0.0707093,0.172729,0.982428
2.64056 , 0.745871 , -0.898891 , -0.0853577,0.161754,0.983133
2.70601 , 0.77368 , -0.894333 , -0.0575408,0.214688,0.974986
2.78795 , 0.804646 , -0.900464 , -0.0697018,0.189059,0.979489
2.86176 , 0.836174 , -0.898385 , -0.0738306,0.196307,0.977759
2.95176 , 0.870106 , -0.905923 , -0.0426813,0.197971,0.979278
3.03556 , 0.904192 , -0.904911 , -0.0470373,0.170208,0.984285
3.12659 , 0.94102 , -0.907371 , -0.0420534,0.194443,0.980012
3.22677 , 0.980247 , -0.912673 , -0.0531769,0.177864,0.982617
3.31932 , 1.01794 , -0.909152 , -0.0654978,0.169358,0.983376
3.4286 , 1.06135 , -0.913797 , -0.0543525,0.187625,0.980736
3.53858 , 1.10534 , -0.914818 , -0.0448555,0.181018,0.982456
3.65786 , 1.15297 , -0.917613 , 0.311607,-0.175508,-0.933862
3.76094 , 1.19593 , -0.90648 , -0.816727,-0.0085576,0.576961
3.76285 , 1.21255 , -0.834232 , -0.917074,-0.131305,0.376475
3.79701 , 1.23823 , -0.781056 , 0.991777,0.111636,-0.0625795
3.76313 , 1.24332 , -0.690575 , 0.993252,0.086594,0.0771476
3.76054 , 1.25767 , -0.619386 , 0.991152,0.0989414,-0.0884763
3.73077 , 1.26346 , -0.535848 , 0.978891,0.153702,0.134713
3.72587 , 1.27603 , -0.465867 , 0.979169,0.126993,0.158431
3.72828 , 1.29113 , -0.400331 , 0.995227,0.0431005,-0.0875543
3.73894 , 1.3086 , -0.338828 , 0.997456,0.0596664,0.0390053
3.70368 , 1.31077 , -0.258996 , -0.96649,-0.178861,-0.184137
3.711 , 1.32685 , -0.198045 , -0.95124,0.0215802,0.307695
3.71832 , 1.34293 , -0.137093 , -0.917281,0.0252751,0.397437
3.75957 , 1.37012 , -0.088457 , -0.869914,0.0773108,0.487107
3.79136 , 1.39422 , -0.0356145 , 0.60402,-0.155054,-0.78174
3.90447 , 1.44569 , -0.00694851 , 0.396802,-0.183775,-0.899319
4.04413 , 1.50762 , 0.0177359 , -0.274115,0.16233,0.947898
4.31203 , 1.61465 , 0.0128038 , -0.0976332,0.211494,0.972491
5.16379 , 1.96532 , 0.0460923 , -0.992611,-0.0930493,0.0778844
5.19204 , 1.9941 , 0.127422 , -0.992611,-0.0930493,0.0778845
11.7878 , 4.42674 , -0.944813 , -0.0559189,0.186427,0.980876
13.539 , 5.11906 , -1.01172 , -0.0605282,0.181804,0.98147
15.1963 , 5.78965 , -1.00167 , -0.0811258,0.187088,0.978988
22.0366 , 8.59928 , -0.76449 , 0.55477,-0.0531898,-0.830302
22.4804 , 8.85633 , -0.398268 , 0.547338,-0.0803325,-0.833048
23.9128 , 9.78095 , 1.23171 , -0.951695,0.111634,0.286031
24.4662 , 10.0993 , 1.68004 , -0.960719,-0.0259349,0.276309
24.2073 , 10.0874 , 2.11356 , 0.157828,-0.981588,0.107592
24.3016 , 10.2201 , 2.56211 , -0.513312,-0.814309,-0.270946
24.6532 , 10.4627 , 3.03768 , -0.917079,0.349309,-0.192222
23.5113 , 10.0742 , 3.37699 , -0.359972,-0.911686,0.198111
23.8584 , 10.3164 , 3.8552 , 0.417158,-0.848769,0.324915
23.5397 , 10.2727 , 4.25689 , -0.841361,0.471102,0.264904
23.9129 , 10.5304 , 4.75957 , -0.949074,0.297222,-0.104491
24.4298 , 10.855 , 5.30583 , 0.983503,-0.162304,0.0798699
25.8063 , 11.568 , 6.04622 , 0.281073,0.893878,-0.349256
25.7388 , 11.6433 , 6.53126 , 0.521802,0.599479,-0.606916
25.9114 , 11.829 , 7.07572 , -0.637459,-0.6812,0.360019
26.1715 , 12.057 , 7.6548 , 0.306154,0.951139,-0.0400644
25.4859 , 11.8513 , 7.98741 , 0.0225833,0.921964,0.386617
22.5064 , 11.7323 , 13.0853 , 0.55,-0.832231,-0.0699385
5.3927 , 2.97355 , 4.36051 , 0.514533,0.237844,0.823824
5.25561 , 2.92786 , 4.40204 , -0.526305,-0.248647,-0.813128
5.17076 , 2.90891 , 4.47781 , 0.647218,0.27239,0.711978
5.12793 , 2.91539 , 4.58458 , 0.699229,0.315367,0.641578
5.09098 , 2.92374 , 4.69722 , -0.704287,-0.239341,-0.668353
4.28439 , 2.48764 , 4.17419 , -0.671749,-0.672003,0.311713
4.1374 , 2.42763 , 4.17032 , 0.56359,0.803719,0.190791
4.13391 , 2.45122 , 4.29003 , -0.792677,-0.607998,-0.0447479
4.15549 , 2.49083 , 4.43584 , 0.998614,-0.0316213,-0.0420641
4.00059 , 2.42469 , 4.41827 , 0.189256,0.809882,0.555224
3.84942 , 2.35877 , 4.3961 , 0.550247,0.549538,0.628678
4.01023 , 2.48778 , 4.69348 , -0.340771,-0.931022,-0.130662
4.31883 , 2.71245 , 5.16764 , -0.984568,0.174593,0.0119522
3.86569 , 2.45468 , 4.81723 , -0.77416,0.407583,-0.484306
3.8276 , 2.46102 , 4.91883 , 0.542964,0.758602,0.360157
3.71746 , 2.42022 , 4.93505 , -0.785545,0.463922,-0.409507
3.61875 , 2.38638 , 4.96299 , -0.914329,0.347587,0.207811
4.40149 , 2.95272 , 6.14126 , -0.946039,0.319515,0.054033
4.26732 , 2.90258 , 6.15975 , -0.670053,0.554848,0.493126
3.64178 , 2.50554 , 5.47898 , -0.375093,-0.250315,0.892551
3.52658 , 2.46147 , 5.48857 , -0.375092,-0.250315,0.892551
3.27022 , 2.31311 , 5.27757 , -0.533445,-0.20114,0.821571
3.02365 , 2.16684 , 5.05798 , -0.384181,0.73053,0.564563
2.7269 , 1.97781 , 4.73432 , -0.760297,-0.0720064,-0.645572
2.7233 , 2.00884 , 4.88472 , 0.75507,-0.316004,0.574465
2.56939 , 1.92336 , 4.77507 , 0.0738482,0.241489,0.96759
2.78102 , 2.12861 , 5.33871 , 0.467032,0.547327,0.694489
2.70943 , 2.11165 , 5.39435 , -0.39333,-0.404595,-0.825588
2.73236 , 2.17334 , 5.64321 , -0.786301,-0.526657,-0.323054
2.62856 , 2.13088 , 5.6387 , 0.819834,0.223394,0.527225
2.53847 , 2.09828 , 5.65764 , 0.635813,0.358889,0.683331
2.53512 , 2.1449 , 5.88349 , -0.448495,-0.867331,-0.215847
2.44822 , 2.11689 , 5.91818 , 0.0460289,0.856655,0.513831
2.36047 , 2.08871 , 5.95111 , 0.585111,-0.594792,-0.551242
