x,y,z,nx,ny,nz
2.6179430440675510e+01 , 3.3825608555449911e+01 , 5.3117760000000001e+00 , 9.9605800000000000e-01 , 8.5237800000000002e-02 , 2.4572600000000000e-02
2.6104965004396117e+01 , 3.3942733253100407e+01 , 5.9932151999999999e+00 , 9.9592199999999997e-01 , 8.6309100000000000e-02 , 2.6272500000000001e-02
2.6054317210668309e+01 , 3.4093124910204466e+01 , 6.6816120000000003e+00 , 9.9602700000000000e-01 , 8.1712400000000004e-02 , 3.5410799999999999e-02
2.5975799502419257e+01 , 3.4207730327822119e+01 , 7.3705704000000001e+00 , 9.9519800000000003e-01 , 8.1173400000000007e-02 , 5.4697200000000001e-02
2.5908231949908330e+01 , 3.4338987124521125e+01 , 8.0658415999999988e+00 , -9.4369999999999998e-01 , -2.8996499999999997e-01 , -1.5921900000000000e-01
2.5839058371606029e+01 , 3.4468220519836947e+01 , 8.7662504000000006e+00 , 9.9713200000000002e-01 , 7.1729699999999993e-02 , 2.4136000000000001e-02
2.5767113485870667e+01 , 3.4596467682365109e+01 , 9.4716720000000016e+00 , 9.9594099999999997e-01 , 8.9979900000000002e-02 , 2.4891599999999998e-03
2.5716176374288850e+01 , 3.4756138832945616e+01 , 1.0189979200000000e+01 , 9.9398699999999995e-01 , 1.0484100000000000e-01 , 3.1605399999999999e-02
2.5632290956643949e+01 , 3.4872096812518130e+01 , 1.0905624000000001e+01 , 9.9425300000000005e-01 , 1.0006400000000000e-01 , 3.8055800000000001e-02
2.5575366342662573e+01 , 3.5028325816237263e+01 , 1.1637700800000001e+01 , 9.9243199999999998e-01 , 1.0124900000000001e-01 , 6.9484900000000002e-02
2.5496954594104640e+01 , 3.5157066039850889e+01 , 1.2370484800000000e+01 , 9.9243199999999998e-01 , 1.0124900000000001e-01 , 6.9484900000000002e-02
5.0920734255105007e+00 , 7.0162618227878575e+00 , 6.8774023999999994e+00 , 5.0151999999999997e-01 , -2.6152799999999998e-01 , 8.2467000000000001e-01
5.0209770540416478e+00 , 6.9432318162965343e+00 , 6.9424751999999996e+00 , 6.5388800000000002e-01 , -1.0916900000000000e-01 , 7.4867399999999995e-01
5.0530605551664998e+00 , 7.0566465681217343e+00 , 7.1696632000000005e+00 , 2.4287500000000001e-01 , 8.2387999999999995e-01 , 5.1208799999999999e-01
4.9323086905561500e+00 , 6.8955349704972182e+00 , 7.1558831999999999e+00 , -2.5105800000000000e-01 , 6.8396000000000001e-01 , 6.8495899999999998e-01
4.8853830319780744e+00 , 6.8690017841048174e+00 , 7.2618799999999997e+00 , -2.2983199999999999e-02 , 3.5035300000000003e-01 , 9.3633599999999995e-01
4.7597332555853651e+00 , 6.6940998326801919e+00 , 7.2260000000000009e+00 , -1.6747699999999999e-01 , 3.4155200000000002e-01 , 9.2482100000000000e-01
4.6717818117393577e+00 , 6.5896280990181015e+00 , 7.2526032000000002e+00 , -3.0422600000000001e-02 , -1.0530800000000000e-01 , -9.9397400000000002e-01
4.5322398764589735e+00 , 6.3827495996547192e+00 , 7.1710256000000001e+00 , -8.3463699999999996e-01 , -1.8852099999999999e-01 , -5.1753400000000005e-01
4.6494904866732760e+00 , 6.6696514353299445e+00 , 7.6028960000000003e+00 , 1.4818700000000001e-01 , 9.3984000000000001e-01 , -3.0780099999999999e-01
4.5575746987703241e+00 , 6.5555260783378211e+00 , 7.6176640000000004e+00 , 1.4641199999999999e-01 , -9.2633699999999997e-01 , -3.4707700000000002e-01
4.1919033445750884e+00 , 5.8910605226780088e+00 , 7.0085048000000008e+00 , 2.5318299999999999e-01 , 9.6584199999999998e-01 , -5.5206300000000000e-02
3.9637628324336651e+00 , 5.4867388859304196e+00 , 6.6606040000000002e+00 , 6.1100100000000002e-01 , 7.9047900000000004e-01 , 4.2674299999999998e-02
3.9013834449029905e+00 , 5.4114859665434754e+00 , 6.6795944000000000e+00 , -9.1461300000000001e-01 , -1.4273200000000000e-02 , -4.0407700000000002e-01
4.0227137118193390e+00 , 5.7240669787521004e+00 , 7.1765584000000002e+00 , -3.7273000000000001e-01 , -4.4013300000000000e-01 , -8.1691800000000003e-01
3.9829350199527491e+00 , 5.7045217697569797e+00 , 7.2766064000000004e+00 , 2.4166399999999999e-01 , -1.4946999999999999e-01 , 9.5877900000000005e-01
3.8475674315993400e+00 , 5.4752183803030476e+00 , 7.1056511999999996e+00 , -4.0414699999999998e-01 , -7.7891999999999995e-01 , -4.7953000000000001e-01
3.7846778514661836e+00 , 5.4008595230103538e+00 , 7.1289888000000001e+00 , 7.9885700000000004e-01 , 5.9191099999999996e-01 , 1.0709200000000001e-01
3.7500136205453152e+00 , 5.3918377690198742e+00 , 7.2401856000000002e+00 , -7.1945899999999996e-01 , -3.2982099999999998e-01 , -6.1122600000000005e-01
3.7108879460260584e+00 , 5.3729448978698029e+00 , 7.3435927999999997e+00 , -2.8660000000000002e-01 , -6.6739199999999999e-01 , -6.8734799999999996e-01
3.6652618861498021e+00 , 5.3423562629135279e+00 , 7.4297360000000001e+00 , 7.2920899999999997e-02 , 3.1685900000000000e-01 , 9.4566499999999998e-01
3.5920286790815092e+00 , 5.2424385691014077e+00 , 7.4136264000000001e+00 , -5.8605600000000002e-01 , 7.9662299999999997e-01 , -1.4808900000000000e-01
3.5179712782409815e+00 , 5.1371117100906813e+00 , 7.3862432000000000e+00 , 3.2091199999999998e-01 , -4.8850700000000002e-01 , 8.1140400000000001e-01
3.4980138425432079e+00 , 5.1730609715001901e+00 , 7.5814927999999995e+00 , 7.8885700000000003e-01 , 2.6457599999999998e-01 , 5.5471099999999995e-01
3.4015161221696788e+00 , 5.0052675365969375e+00 , 7.4448575999999997e+00 , -9.0213600000000005e-01 , 4.2688399999999999e-01 , 6.2610600000000002e-02
3.4119543497294864e+00 , 5.1323341650277321e+00 , 7.8089512000000010e+00 , -1.1910500000000000e-01 , 9.2022700000000002e-01 , 3.7282300000000002e-01
3.5978528343419609e+00 , 5.7917892899615717e+00 , 9.1454136000000013e+00 , -9.1745800000000000e-01 , 3.1553300000000001e-01 , -2.4229999999999999e-01
3.3796543250398381e+00 , 5.2727774561492673e+00 , 8.3884703999999992e+00 , -2.1874199999999999e-01 , -2.9199599999999998e-01 , 9.3106900000000004e-01
3.2381670448594826e+00 , 4.9560891920181733e+00 , 7.9617063999999997e+00 , 2.3794400000000000e-02 , -2.4697100000000000e-01 , 9.6873100000000001e-01
3.1561429364877149e+00 , 4.8123784708246014e+00 , 7.8475560000000000e+00 , 6.1173500000000003e-01 , -4.5656099999999999e-01 , 6.4601299999999995e-01
3.0873465780373230e+00 , 4.7137634086648834e+00 , 7.8124560000000001e+00 , 2.9581800000000003e-01 , 9.4077800000000000e-01 , 1.6561699999999999e-01
3.1228356468339520e+00 , 5.0083068571153078e+00 , 8.6073696000000020e+00 , -6.0365300000000000e-01 , -7.8481800000000002e-01 , -1.4022499999999999e-01
3.0484516544362692e+00 , 4.9046434731283792e+00 , 8.5829191999999992e+00 , -1.8560299999999999e-01 , -9.8262499999999997e-01 , -6.2189700000000005e-05
2.8112258881855583e+00 , 4.0464186308109564e+00 , 6.8286471999999998e+00 , 3.4537800000000000e-02 , 4.9955600000000000e-01 , 8.6559299999999995e-01
2.7633185382656933e+00 , 3.9841060058020910e+00 , 6.8253919999999999e+00 , 1.2397500000000000e-01 , -4.8427900000000002e-01 , -8.6608499999999999e-01
2.7196447907169468e+00 , 3.9345683159180402e+00 , 6.8494992000000003e+00 , -1.2522200000000000e-01 , 5.5855699999999997e-01 , 8.1996000000000002e-01
2.7688647619183948e+00 , 4.5101717611277863e+00 , 8.4784615999999993e+00 , -6.1483699999999997e-01 , -5.4457599999999995e-01 , 5.7045000000000001e-01
2.6213361272195455e+00 , 3.7670763106810488e+00 , 6.7192183999999999e+00 , 7.0350599999999996e-01 , 3.4054000000000001e-01 , -6.2378800000000001e-01
2.5791964903370448e+00 , 3.7217228066800239e+00 , 6.7486296000000001e+00 , -7.2841900000000004e-01 , -4.7405200000000002e-02 , -6.8349000000000004e-01
2.5394400317380157e+00 , 3.7096950635744328e+00 , 6.8754576000000007e+00 , -8.6629500000000004e-01 , 3.8087500000000002e-01 , 3.2321600000000000e-01
2.4930462970520924e+00 , 3.5967857829958829e+00 , 6.7056984000000002e+00 , 1.5462600000000001e-01 , 2.3890600000000001e-01 , 9.5865299999999998e-01
2.4513090337254173e+00 , 3.5813640611291708e+00 , 6.8310704000000007e+00 , -8.0462400000000001e-01 , 5.5216500000000002e-01 , 2.1839000000000000e-01
2.3928166494882568e+00 , 3.9323256844962660e+00 , 8.1916296000000006e+00 , -9.6707900000000002e-01 , 2.1992300000000001e-01 , -1.2803500000000001e-01
2.3523264270375459e+00 , 3.6385724110888935e+00 , 7.4206568000000006e+00 , -3.5788399999999998e-01 , 2.0533499999999999e-01 , 9.1091000000000000e-01
2.3135318365027784e+00 , 3.4925569274722368e+00 , 7.1145328000000001e+00 , -4.3986799999999998e-01 , 2.4992400000000001e-01 , 8.6258599999999996e-01
2.2668277656134848e+00 , 3.4396777989714624e+00 , 7.1372567999999994e+00 , 3.8097999999999999e-01 , 7.5575199999999998e-01 , 5.3262799999999999e-01
2.1803424876867963e+00 , 3.5561699131726821e+00 , 7.8656312000000002e+00 , 4.8524499999999998e-01 , 7.4726700000000001e-01 , 4.5401500000000000e-01
2.1115162465582240e+00 , 3.5426426043490760e+00 , 8.1105719999999994e+00 , 7.5579099999999999e-01 , -5.5452400000000002e-01 , 3.4825699999999998e-01
2.0466525654298491e+00 , 3.4948156248535343e+00 , 8.2230167999999999e+00 , -5.0337500000000002e-01 , 7.9558799999999996e-01 , -3.3712599999999998e-01
2.0061649020944419e+00 , 3.3852895381495669e+00 , 8.0396752000000014e+00 , -6.9887999999999995e-01 , 5.4023600000000005e-01 , -4.6873399999999998e-01
1.9477816437626281e+00 , 3.3243233097184044e+00 , 8.0882536000000016e+00 , 5.3163899999999997e-01 , -8.3907699999999996e-01 , 1.1536700000000000e-01
1.8946694825586916e+00 , 3.2505457121976997e+00 , 8.0743487999999992e+00 , -6.4949999999999997e-01 , 6.5871500000000005e-01 , -3.7979499999999999e-01
3.9722977165621449e+00 , 3.6083616186056391e+00 , 9.4942320000000002e-01 , -1.8186600000000000e-01 , 1.3127200000000000e-01 , 9.7452200000000000e-01
4.0137940729700716e+00 , 3.6591133271962497e+00 , 9.5195039999999986e-01 , -1.3322300000000001e-01 , 1.7591399999999999e-01 , 9.7534900000000002e-01
4.0602990079061918e+00 , 3.7148384233654550e+00 , 9.4860159999999993e-01 , -8.3608600000000005e-02 , 1.6388100000000000e-01 , 9.8293100000000000e-01
4.1128090573091818e+00 , 3.7766408944876968e+00 , 9.3978240000000013e-01 , -7.7281600000000006e-02 , 1.8009600000000001e-01 , 9.8060899999999995e-01
4.1599109414881292e+00 , 3.8341848420970939e+00 , 9.4029199999999991e-01 , -8.0278400000000000e-02 , 1.9141800000000000e-01 , 9.7821999999999998e-01
4.2129974166363358e+00 , 3.8978550619605361e+00 , 9.3564319999999990e-01 , -4.2576700000000002e-02 , 1.7036599999999999e-01 , 9.8446100000000003e-01
4.2730296343217145e+00 , 3.9666791215078701e+00 , 9.2636640000000003e-01 , -6.0277799999999999e-02 , 1.4321000000000000e-01 , 9.8785500000000004e-01
4.3266412955275051e+00 , 4.0323128185534864e+00 , 9.2629359999999994e-01 , -7.6978300000000000e-02 , 1.6248000000000001e-01 , 9.8370500000000005e-01
4.3922626498083748e+00 , 4.1079576290357958e+00 , 9.1519679999999992e-01 , -5.1777700000000003e-02 , 1.8347400000000000e-01 , 9.8165999999999998e-01
4.4576242091876654e+00 , 4.1862451035771775e+00 , 9.0662719999999997e-01 , -2.4116599999999998e-02 , 1.9014000000000000e-01 , 9.8146100000000003e-01
4.5298078121364629e+00 , 4.2709771717547600e+00 , 8.9463599999999999e-01 , -4.7146399999999998e-02 , 1.5492700000000001e-01 , 9.8680000000000001e-01
4.5965287120590910e+00 , 4.3504634008528527e+00 , 8.9228559999999990e-01 , -5.1641399999999997e-02 , 1.9167600000000001e-01 , 9.8009900000000005e-01
4.6822736120616621e+00 , 4.4493306452762162e+00 , 8.7428320000000004e-01 , -5.2101099999999997e-02 , 2.0128299999999999e-01 , 9.7814699999999999e-01
4.7554059419579504e+00 , 4.5370776953076586e+00 , 8.7215120000000002e-01 , -4.9921300000000002e-02 , 1.9816200000000000e-01 , 9.7889700000000002e-01
4.8474126851933672e+00 , 4.6444725606024768e+00 , 8.5568800000000000e-01 , -4.5630700000000003e-02 , 1.8943599999999999e-01 , 9.8083200000000004e-01
4.9389194285187124e+00 , 4.7527635541525832e+00 , 8.4346799999999988e-01 , -6.7876000000000006e-02 , 1.7746300000000001e-01 , 9.8178399999999999e-01
5.0260050459610746e+00 , 4.8568475456338991e+00 , 8.4110719999999994e-01 , 5.7964399999999999e-02 , -1.7745900000000001e-01 , -9.8241999999999996e-01
5.1306952550954090e+00 , 4.9810329188945595e+00 , 8.2629759999999997e-01 , -1.1860000000000000e-01 , 1.6883100000000001e-01 , 9.7848400000000002e-01
5.2439307523187475e+00 , 5.1133174221996072e+00 , 8.1136319999999995e-01 , -6.0572700000000002e-01 , 2.2189800000000001e-01 , 7.6410500000000003e-01
5.2655791909419563e+00 , 5.1587511527448431e+00 , 8.7283759999999999e-01 , -9.6345499999999995e-01 , 3.0025300000000001e-02 , 2.6618000000000003e-01
5.2671190772985685e+00 , 5.1838199886254488e+00 , 9.5016159999999994e-01 , -9.7366799999999998e-01 , -2.4780300000000002e-02 , 2.2662099999999999e-01
5.2934368462935018e+00 , 5.2337020422119771e+00 , 1.0083807999999999e+00 , 9.9751599999999996e-01 , 4.5660800000000001e-02 , -5.3636099999999999e-02
5.2927646532333306e+00 , 5.2568580770851998e+00 , 1.0862612000000000e+00 , 9.9679200000000001e-01 , 7.6647400000000004e-02 , 2.3020700000000002e-02
5.2514407878500595e+00 , 5.2393341811888714e+00 , 1.1907323200000000e+00 , 9.8663199999999995e-01 , 6.6982600000000003e-02 , 1.4856000000000000e-01
5.2358949375072097e+00 , 5.2455634685187116e+00 , 1.2763399199999999e+00 , 9.9438400000000005e-01 , 5.9693299999999998e-02 , -8.7396199999999993e-02
5.2263254134894570e+00 , 5.2579597988722337e+00 , 1.3568889600000000e+00 , 9.8889899999999997e-01 , 8.5508399999999998e-02 , 1.2151800000000000e-01
5.4487926797683066e+00 , 5.5115513696233442e+00 , 1.2980249600000000e+00 , -2.3938200000000001e-01 , 8.0687999999999996e-02 , 9.6756699999999995e-01
5.1893299728098157e+00 , 5.2645737786816307e+00 , 1.5241261600000000e+00 , 9.8828600000000000e-01 , 1.2234600000000000e-01 , 9.1222399999999995e-02
5.2031164591355079e+00 , 5.3003172197950921e+00 , 1.5884969600000001e+00 , -9.2828200000000005e-01 , 8.2676599999999996e-03 , 3.7178600000000001e-01
5.2226327080585460e+00 , 5.3437057824444132e+00 , 1.6499307999999999e+00 , -8.8117000000000001e-01 , 3.2810800000000001e-02 , 4.7165899999999999e-01
5.2487955260371333e+00 , 5.3927817846538364e+00 , 1.7093699199999999e+00 , 7.8680200000000000e-01 , -6.6047099999999997e-02 , -6.1366200000000004e-01
5.3135239340296376e+00 , 5.4854999239658184e+00 , 1.7511945600000001e+00 , 6.8563799999999997e-01 , -3.7585899999999998e-02 , -7.2697199999999995e-01
6.2942654849162665e+00 , 6.7796381960730949e+00 , 2.0858005199999998e+00 , -5.0547200000000003e-01 , -5.7424799999999998e-01 , -6.4400100000000005e-01
1.7831546288279412e+01 , 2.0037120238791623e+01 , -5.0410159999999982e-01 , 1.1142900000000000e-01 , -1.7929000000000000e-01 , -9.7746500000000003e-01
2.1926462475437891e+01 , 2.4883874904201821e+01 , -9.5574240000000010e-01 , -2.3748700000000000e-01 , -2.9072900000000002e-01 , 9.2686400000000002e-01
2.3644541036090516e+01 , 2.7033983443296954e+01 , -7.6330080000000011e-01 , -3.2431799999999997e-02 , -3.9712599999999998e-01 , 9.1719099999999998e-01
2.3728673064078212e+01 , 2.7301045354820623e+01 , -2.2615120000000033e-01 , -3.2431799999999997e-02 , -3.9712599999999998e-01 , 9.1719099999999998e-01
2.3699789569171536e+01 , 2.7435156381936132e+01 , 3.3295279999999994e-01 , 1.3736400000000001e-01 , 6.7141799999999996e-01 , -7.2823700000000002e-01
2.8276070260715237e+01 , 3.3239234136581075e+01 , 1.0993496000000000e+00 , 7.7395700000000001e-01 , 4.2861300000000002e-01 , 4.6613399999999999e-01
2.6948692068775230e+01 , 3.1851918858368489e+01 , 1.8512644000000000e+00 , 9.8911800000000005e-01 , 1.3617099999999999e-01 , 5.5710799999999998e-02
2.6813778939770838e+01 , 3.1888239757121752e+01 , 2.5088127199999999e+00 , 9.9148000000000003e-01 , 1.2290500000000000e-01 , 4.3139700000000003e-02
2.6850549476252077e+01 , 3.2132436614036173e+01 , 3.1648312000000001e+00 , 9.9134900000000004e-01 , 1.3122400000000001e-01 , 2.5963499999999999e-03
2.8024496595751302e+01 , 3.3986118118634920e+01 , 4.5630800000000002e+00 , 9.8678100000000002e-01 , 1.4978200000000000e-01 , 6.1869100000000003e-02
2.6511564830766858e+01 , 3.2524261165565619e+01 , 5.8120159999999998e+00 , 9.9109100000000006e-01 , 1.2393300000000000e-01 , 4.8778000000000002e-02
2.6538794178476003e+01 , 3.2766842273484883e+01 , 6.4946200000000003e+00 , 9.9311099999999997e-01 , 1.1644200000000000e-01 , -1.3095000000000001e-02
2.7712425406840577e+01 , 3.4686993999181432e+01 , 8.1119343999999991e+00 , -9.4369999999999998e-01 , -2.8996499999999997e-01 , -1.5922000000000000e-01
2.6169062130111886e+01 , 3.3139169612900716e+01 , 9.2020624000000009e+00 , 9.9152799999999996e-01 , 1.2900300000000001e-01 , 1.5165600000000000e-02
2.6233298850876647e+01 , 3.3441036723784613e+01 , 9.9341703999999993e+00 , 9.9188600000000005e-01 , 1.1905800000000000e-01 , -4.4583999999999999e-02
2.6213231620091484e+01 , 3.3635828854243258e+01 , 1.0653995999999999e+01 , 9.8858199999999996e-01 , 1.4832699999999999e-01 , -2.6539600000000000e-02
2.6015692874995967e+01 , 3.3824570225378693e+01 , 1.2065026400000001e+01 , 9.7977000000000003e-01 , 1.6285800000000000e-01 , 1.1631300000000000e-01
2.5853474489974062e+01 , 3.3835406409618784e+01 , 1.2753600000000000e+01 , 9.7977000000000003e-01 , 1.6285800000000000e-01 , 1.1631300000000000e-01
5.5113008701114587e+00 , 7.0511358167006799e+00 , 6.1069703999999998e+00 , 8.1334400000000001e-02 , 3.1845299999999999e-01 , 9.4444300000000003e-01
5.4081532710318410e+00 , 6.9368771867115600e+00 , 6.1450240000000003e+00 , 5.0343899999999997e-02 , 3.8208900000000001e-01 , 9.2275300000000005e-01
5.2961156665034430e+00 , 6.8082630305251657e+00 , 6.1678936000000002e+00 , -1.0168400000000000e-01 , 5.7915000000000005e-01 , 8.0885399999999996e-01
5.2781559920383572e+00 , 6.9628720815005476e+00 , 6.7522592000000010e+00 , 2.1049399999999999e-01 , 1.2584999999999999e-01 , 9.6946100000000002e-01
5.2398897575493040e+00 , 6.9515178251167633e+00 , 6.8669400000000005e+00 , 1.8021899999999999e-01 , 7.2580699999999998e-02 , 9.8094499999999996e-01
5.1400578109225359e+00 , 6.8383345490656158e+00 , 6.8952176000000005e+00 , -2.9588199999999998e-01 , -5.0080699999999999e-02 , -9.5391099999999995e-01
5.0325475462285976e+00 , 6.7115188865887774e+00 , 6.9069280000000006e+00 , -5.4961099999999999e-02 , 1.6997899999999999e-01 , 9.8391399999999996e-01
5.1130725936892603e+00 , 6.9006295669055122e+00 , 7.2039416000000003e+00 , 7.3189800000000005e-01 , 4.1139900000000001e-01 , 5.4320900000000005e-01
5.0047682879002666e+00 , 6.7701405298902744e+00 , 7.2129896000000002e+00 , -7.7941600000000000e-01 , 5.2043899999999998e-01 , -3.4878999999999999e-01
4.9086248307872822e+00 , 6.6613234773591392e+00 , 7.2373880000000002e+00 , 3.5954900000000001e-01 , 2.7716299999999999e-01 , 8.9101399999999997e-01
5.2136352135544657e+00 , 7.2532614351943643e+00 , 7.9637343999999999e+00 , -7.4986200000000003e-01 , 4.9058900000000000e-01 , 4.4388100000000003e-01
4.8754884811555641e+00 , 6.7195701565994570e+00 , 7.5616079999999997e+00 , -1.0526800000000000e-01 , -9.5091899999999996e-01 , -2.9098299999999999e-01
4.7972339724315987e+00 , 6.6414918172192507e+00 , 7.6158647999999998e+00 , -3.8157499999999997e-02 , -9.9783500000000003e-01 , -5.3567700000000003e-02
4.5835656078852214e+00 , 6.3127184886702388e+00 , 7.3930448000000002e+00 , 8.8074600000000003e-01 , -3.8128400000000000e-02 , 4.7205200000000003e-01
4.2175217698119747e+00 , 5.6925972662014974e+00 , 6.8194743999999998e+00 , -8.7014999999999998e-01 , 3.3675300000000002e-01 , -3.5977399999999998e-01
3.9972843119554087e+00 , 5.3291721311939177e+00 , 6.5075680000000000e+00 , -5.9763599999999995e-01 , 8.7509699999999996e-02 , -7.9697799999999996e-01
3.9659252701002341e+00 , 5.3205444725726352e+00 , 6.6003672000000000e+00 , -7.9203500000000004e-01 , -1.7040799999999998e-02 , -6.1023799999999995e-01
3.9310971882632657e+00 , 5.3031700695510233e+00 , 6.6859071999999999e+00 , -9.1415700000000000e-01 , -1.2896900000000000e-01 , -3.8429600000000003e-01
3.9121902795440850e+00 , 5.3210592390153835e+00 , 6.8181016000000003e+00 , 7.7522300000000000e-01 , 4.9711100000000003e-01 , 3.8975700000000002e-01
3.8707894856520335e+00 , 5.2939163197297221e+00 , 6.8958936000000000e+00 , 8.0634600000000001e-01 , 8.6164099999999993e-02 , 5.8513400000000004e-01
3.7680635052611615e+00 , 5.1407245823783434e+00 , 6.8040408000000001e+00 , -6.9537499999999997e-01 , -3.0277999999999999e-01 , -6.5175000000000005e-01
3.7705277497165821e+00 , 5.2063576436939929e+00 , 7.0090664000000009e+00 , -2.6907399999999998e-01 , -9.0183500000000005e-01 , 3.3807199999999998e-01
3.7527777916248928e+00 , 5.2326734351793975e+00 , 7.1675519999999997e+00 , -6.9544399999999995e-01 , -6.3056299999999998e-01 , 3.4459800000000002e-01
3.7692348180377557e+00 , 5.3394187408450158e+00 , 7.4531776000000001e+00 , 2.0014299999999999e-01 , -4.6246300000000001e-01 , 8.6375400000000002e-01
3.6950017105462551e+00 , 5.2467370354977607e+00 , 7.4463656000000000e+00 , -2.5180700000000000e-01 , 4.0102100000000002e-01 , 8.8078100000000004e-01
3.6189484092025008e+00 , 5.1496858140468387e+00 , 7.4280407999999998e+00 , -1.9500000000000001e-01 , 3.1972800000000001e-01 , 9.2722700000000002e-01
3.5474765545644455e+00 , 5.0579352457031126e+00 , 7.4159040000000003e+00 , 8.3924900000000002e-01 , -4.9698999999999999e-01 , -2.2059400000000001e-01
3.4677162346275847e+00 , 4.9471865151169361e+00 , 7.3656616000000001e+00 , -9.0213600000000005e-01 , 4.2688399999999999e-01 , 6.2610700000000005e-02
3.4586225183417443e+00 , 5.0102644313205689e+00 , 7.6135767999999997e+00 , -9.3608300000000000e-01 , -2.8543900000000000e-01 , -2.0560300000000001e-01
3.5743119495992812e+00 , 5.4204528317591327e+00 , 8.4989287999999998e+00 , -8.1013799999999997e-02 , 2.0040100000000000e-01 , 9.7635899999999998e-01
3.5038814123132140e+00 , 5.3470696664352255e+00 , 8.5412776000000008e+00 , 1.6964899999999999e-01 , 1.2963200000000000e-01 , 9.7694199999999998e-01
3.3111446236401658e+00 , 4.9168698225083354e+00 , 7.8985576000000002e+00 , -3.4109000000000000e-01 , 3.9250599999999997e-02 , -9.3921100000000002e-01
3.2684296462406071e+00 , 4.9111292370194501e+00 , 8.0506679999999999e+00 , 6.1753899999999995e-01 , -4.1853699999999999e-01 , 6.6593700000000000e-01
3.1772876801311156e+00 , 4.7575373109016486e+00 , 7.9065968000000009e+00 , -5.5108500000000005e-01 , 5.9161200000000003e-01 , 5.8847300000000002e-01
3.1305196739860195e+00 , 4.7393873516176104e+00 , 8.0384583999999997e+00 , -7.1506599999999998e-01 , 8.3595100000000006e-03 , 6.9900700000000004e-01
3.1445792456450801e+00 , 4.9584683921788688e+00 , 8.6966640000000002e+00 , 6.1343899999999996e-01 , 7.7266500000000005e-01 , -1.6334499999999999e-01
2.8642808576572216e+00 , 4.0462223128014845e+00 , 6.8231767999999997e+00 , 2.3390700000000000e-01 , 1.1914100000000000e-01 , 9.6493099999999998e-01
2.8163450896872670e+00 , 3.9901222802252851e+00 , 6.8296560000000008e+00 , 1.3515600000000000e-01 , 3.0481799999999998e-01 , 9.4277200000000005e-01
2.7745174567908140e+00 , 3.9608448122603201e+00 , 6.9020712000000009e+00 , -3.1623300000000000e-02 , 3.8707599999999998e-01 , 9.2150600000000005e-01
2.8911627767897716e+00 , 4.8043681670568192e+00 , 9.2058584000000003e+00 , -9.1926699999999995e-01 , 1.0422900000000001e-02 , 3.9349600000000001e-01
2.7636385302732500e+00 , 4.3914199389812971e+00 , 8.3569896000000004e+00 , -5.2407400000000004e-01 , -4.4857100000000000e-01 , 7.2396799999999994e-01
2.6246800515031876e+00 , 3.7396760652206940e+00 , 6.7736936000000005e+00 , 3.5211300000000001e-01 , 2.9248499999999999e-01 , 8.8908299999999996e-01
2.5786803426398799e+00 , 3.6841807217344975e+00 , 6.7729967999999996e+00 , 6.6296200000000005e-01 , 1.0370100000000000e-01 , 7.4143599999999998e-01
2.5370620576204383e+00 , 3.6649735808531974e+00 , 6.8795967999999998e+00 , -8.4071499999999999e-01 , 3.7177700000000002e-01 , 3.9367400000000002e-01
2.4900203409044335e+00 , 3.5835446777727507e+00 , 6.7974472000000006e+00 , 8.3426100000000003e-01 , 2.6513300000000001e-01 , -4.8343900000000001e-01
2.4439290000490979e+00 , 3.8655196684570972e+00 , 7.9078552000000002e+00 , 9.9709999999999999e-01 , 3.9454200000000002e-02 , -6.5079899999999996e-02
2.4044336740094412e+00 , 3.4184405414870018e+00 , 6.5973927999999997e+00 , -8.3107699999999995e-01 , 5.4153099999999998e-01 , 1.2671399999999999e-01
2.3491095009745617e+00 , 3.5248014621868768e+00 , 7.1714936000000007e+00 , 7.9405899999999996e-01 , 4.8758299999999997e-02 , -6.0588299999999995e-01
2.3021273520052219e+00 , 3.4576995799454586e+00 , 7.1340640000000004e+00 , -4.9628199999999997e-02 , 5.5710499999999996e-01 , 8.2895799999999997e-01
2.2517386889901663e+00 , 3.4181444284513134e+00 , 7.2063128000000001e+00 , 5.5127199999999998e-01 , 7.7189200000000002e-01 , 3.1667299999999998e-01
2.1610465251106299e+00 , 3.5264830361483268e+00 , 7.9249736000000004e+00 , 2.9389599999999999e-01 , 5.5367299999999997e-01 , 7.7914799999999995e-01
2.1023545110348567e+00 , 3.4693380376087273e+00 , 7.9766720000000007e+00 , 1.7625299999999999e-01 , -5.5900399999999995e-01 , 8.1021500000000002e-01
2.0341383013698482e+00 , 3.4306789611947774e+00 , 8.1180495999999991e+00 , 6.7627800000000005e-01 , -2.4895400000000001e-01 , 6.9330300000000000e-01
1.9825025530915816e+00 , 3.3511308556698749e+00 , 8.0653216000000008e+00 , 4.7171400000000002e-01 , -7.0371300000000003e-01 , 5.3129499999999996e-01
1.9200636721642881e+00 , 3.2901065415654651e+00 , 8.1127871999999996e+00 , 5.8363200000000004e-01 , -3.8824500000000001e-01 , 7.1318999999999999e-01
1.8553854555831495e+00 , 3.2319178640872384e+00 , 8.1790768000000007e+00 , -6.5558899999999998e-01 , -7.5474600000000003e-01 , -2.3717100000000001e-02
4.0366135064275870e+00 , 3.5963771010907690e+00 , 9.6161823999999996e-01 , -9.2842700000000000e-02 , 1.5767700000000001e-01 , 9.8311700000000002e-01
